"Tier","Subsystem","ShortSha","Date","Author","Subject","FullSha"
"5","General Systems","68560acc9","2026-04-11","NickTyrer","Fix Error (#3355)","68560acc91a70c3b17fde7bfa59eb5dd54e57ec8"
"5","General Systems","b78eb9de5","2026-04-10","ratkosrb","Add initial support for 1.4.2 client.","b78eb9de52162017a5ceb0dcae6a190e9bce1a5c"
"5","General Systems","4819ec044","2026-04-10","ratkosrb","Fix saving account data to db.","4819ec04491c370b16e43376055c130fef1d71ac"
"5","General Systems","01bd3b3a8","2026-04-09","NickTyrer","Correct Pool Name (#3351)","01bd3b3a8e1c68dc7fc4af52466ee924b367501c"
"5","Encounters & World","b3a91b6ee","2026-04-06","schell244","Fix log format string mismatches and some script errors (#3343)","b3a91b6ee66b1d1013a2d286a3955dd457abaf3f"
"5","General Systems","9d59a59f9","2026-04-06","schell244","Fix HMAC-SHA1 compatibility with OpenSSL 1.1.x (#3342)","9d59a59f9a600e8a319d78d93e4078f892d7d7de"
"3","Bounds & Exploits","94cd8da97","2026-04-06","ratkosrb","Add bounds checking to sTaxiPathNodesByPath.","94cd8da97c424bec8ee538a9a9aeed10de532e57"
"5","General Systems","990843996","2026-04-05","IamTirion","Fix Warrior bots not being able to Charge (#3334)","9908439969b584feefcec11e58fc72edb425a75c"
"4","AI & Movement","4b132379b","2026-04-05","Michael Serajnik","Prevent Shadowfang Keep escort delay race condition. (#3333)","4b132379bdfc76d8f204cb113ca2fb71cfedac5d"
"5","Encounters & World","e70ef6753","2026-04-05","ratkosrb","Cleanup AV scripts.","e70ef67535504b0d105f1bf11a7f5ccd35e3adb8"
"4","AI & Movement","506c301d6","2026-04-05","ratkosrb","Diplomacy racial should not affect rep loss.","506c301d6c8f1e0f48f11eb83ec1f6c456760430"
"1","Crashes & Security","ff48cdce9","2026-04-04","ratkosrb","Fix player broadcaster crash.","ff48cdce94d68de3b65a70caa22c2849d4d772c1"
"5","Core Architecture","20389e730","2026-04-03","_BLU","Use new ClientPackets in PlayerBots code (#3323)","20389e730ecd91d2ca544ddda965d24566e1d830"
"5","General Systems","518ad0fd4","2026-04-03","_BLU","Add optional checksum handling to ZLib Decompress (#3322)","518ad0fd4bfa5f9e365b1820e97ed2cf1b392b16"
"2","Combat & Spells","cef24fc3f","2026-04-02","Michael Serajnik","Process all outstanding honor maintenance periods in a single run. (#3248)","cef24fc3f760595b81173367cb5881f3497002c9"
"5","General Systems","dabc3e3e6","2026-04-02","Michael Serajnik","CI: Test build for all supported client versions. (#2987)","dabc3e3e6f4a30198e3c415c2f09cbe697c7325d"
"5","Core Architecture","781c639f5","2026-04-02","ratkosrb","Only add bot to cache after adding to map.","781c639f5d0008aec1d1917b949084c99f8ef938"
"5","General Systems","9d008bb05","2026-04-02","ratkosrb","Fix some uninitialized variables.","9d008bb05f7ff7602baa4627fe9434444b6ec85e"
"5","General Systems","e24cefd49","2026-04-02","ratkosrb","Ironhand Guardians should have a chance to activate.","e24cefd497d452e5a2adafdbd986434888ed433d"
"5","General Systems","1e3e2b6e7","2026-03-31","_BLU","Fix some packets (#3314)","1e3e2b6e79c0f19bcfda74e125b8364795481712"
"5","General Systems","feaa60208","2026-03-30","Michael Serajnik","Attempt to fix Clang build.","feaa60208fe7e290154dd25735c6a8f651e66f79"
"5","General Systems","40bd0dbd0","2026-03-30","Michael Serajnik","Fix 1.9.4 build.","40bd0dbd01fb27a4e020a840e9440a0d01c1a7fd"
"5","General Systems","71bc34ade","2026-03-30","Michael Serajnik","Fix 1.5.1 build.","71bc34ade9bc128f56bc26961b4377f892c6483c"
"1","Crashes & Security","a9d12aa6e","2026-03-29","evil-at-wow","Fix memory leak in MassMailerQueryHandler.","a9d12aa6ebda2e772b5c6eb9ceee7fe8f7ee94d6"
"3","Bounds & Exploits","5dce8bdfa","2026-03-29","Michael Serajnik","Explicitly set workflow permissions. (#3304)","5dce8bdfa2c35e361d6e17d468b61557bc798c83"
"5","General Systems","379e9ced3","2026-03-29","ratkosrb","Fix project not running on Windows XP.","379e9ced36ed468629d9ae03f24998238e4f4d9a"
"1","Crashes & Security","a0cf98f31","2026-03-29","ratkosrb","Fix crash on login to kicked character.","a0cf98f317c3fba760f6c44ec0c1a43406d50dbb"
"3","Bounds & Exploits","9a2f1674b","2026-03-29","ratkosrb","Fix kick not disconnecting client if packet broadcaster is enabled.","9a2f1674bd7623dc09aa139a33f00a846f9b9f87"
"5","General Systems","6f25c89c0","2026-03-29","_BLU","Remove packet parsing logic out of PacketHandler (#3225)","6f25c89c03f5a3033b2c10cd4cab5e6dd33dd231"
"2","Combat & Spells","2977b229a","2026-03-29","Gamemechanic","Fix missing pet stats after first summon (#3302)","2977b229a6254d627a8209a18ea95ba0ad0da945"
"5","General Systems","8956ba11f","2026-03-29","IamTirion","Some fixes for warrior bots (#3301)","8956ba11f24519064ad3f314698d0f899d0e3171"
"4","AI & Movement","86de7373d","2026-03-28","Gamemechanic","Correct subname of some creatures (#3299)","86de7373d9ec55038d2c5c36f9c4adcada0ebe5c"
"5","General Systems","d11f5a0ef","2026-03-27","NickTyrer","Correct Some Pool Names (#3294)","d11f5a0efa84276cc616a881347523aa80c07d56"
"5","General Systems","097449be6","2026-03-20","NickTyrer","Fix Pool Rename Error (#3272)","097449be6e4ee617cf2bbb1bfcf6c9486171aa18"
"5","Encounters & World","6a82ed9e3","2026-03-20","IamTirion","Add missing weapon strength enchant to GM Island Enchanting vendor (#3269)","6a82ed9e37391d48b5ce6dfe6a6b396ae31bf56c"
"5","Encounters & World","abebf5be0","2026-03-20","IamTirion","Add missing gloves strength enchant to GM Island Enchanting vendor (#3266)","abebf5be0e505b614ef6b46d90f0f979f8a670a4"
"5","General Systems","3de62e0be","2026-03-19","ratkosrb","Fix Mosh'Ogg Witch Doctor spamming Ward of Laze.","3de62e0be50abdc0bb7a211db5c13a40efd85de6"
"1","Crashes & Security","3171bf80d","2026-03-18","ratkosrb","More changes to target mask validation.","3171bf80de3fd41df751f1a580f53c2b043ccc4e"
"5","Encounters & World","67919224a","2026-03-17","ratkosrb","Cleanup custom scripts.","67919224a4308f7a5acf1c945b07e86cc0046277"
"5","General Systems","98a20febe","2026-03-17","ratkosrb","Fixes for The Balance of Light and Shadow.","98a20febee68d696bfa24583bfebfe700ea1605b"
"4","AI & Movement","42fa6135a","2026-03-15","Gamemechanic","Fix chain heal broken chain (#3257)","42fa6135a27f8569f44fffdada507832376a9e54"
"5","General Systems","4f9ff5c66","2026-03-15","ratkosrb","Fix lockpicking.","4f9ff5c66facbed3248c001df21d5a8fd4555592"
"5","General Systems","5c9c22766","2026-03-14","Stoabrogga","Fix cmake warning (#3255)","5c9c227661f6956173ccfd47a251c1cd68d09372"
"4","AI & Movement","e733bac5c","2026-03-13","ratkosrb","Fix account manager returning email instead of name.","e733bac5cbc0e331a4e5ecc142fe0d558fe592ad"
"2","Combat & Spells","568bdfd3f","2026-03-12","ratkosrb","Sync auto attack delay to spell batching interval.","568bdfd3f749333641b5c58d6676f8ee4822444a"
"1","Crashes & Security","b7bb37cea","2026-03-12","ratkosrb","Fix pets being unable to auto cast some spells due to recent changes.","b7bb37cea1d48d58a480d5e479b076af3f474cdd"
"5","General Systems","fc29aef58","2026-03-12","ratkosrb","Revert ""Remove unused variable. (#3228)""","fc29aef583e5cbb2a1b0340debcc07809111ca4b"
"1","Crashes & Security","5ba1a6a90","2026-03-11","ratkosrb","More changes to spell target mask validation.","5ba1a6a90446c8b62262cc454cd2dc8bce9b86d9"
"2","Combat & Spells","4f4db67f6","2026-03-10","ratkosrb","Prevent client from sending spell targets in cases server should decide.","4f4db67f6a8ca681cfd45ba0a51175458715df43"
"3","Bounds & Exploits","206a481a2","2026-03-10","evil-at-wow","SRP6: fix potential out-of-bounds access.","206a481a28309452281e73ff2d517e8ba4e26d65"
"2","Combat & Spells","f54db6b4a","2026-03-10","Kyle ≡ƒÉå","Fix Naxxramas slime damage using WMO ID instead of filename parsing (#3118)","f54db6b4a82f40929c13868f61f0fa1e40c974c7"
"5","General Systems","080ab2106","2026-03-10","Gamemechanic","Improve accuracy of packed XYZ by rounding instead of truncating (#3206)","080ab21061205564f16d02fe2d0b3c6a4f919768"
"2","Combat & Spells","644de13f8","2026-03-10","Wall","Fix Spectral Essence spell_area to include Scholomance (#3218)","644de13f8ba999ed3ec940a051b39f4cfe0f37f5"
"4","AI & Movement","55f747a23","2026-03-10","Wall","Check itr in DeleteCharacterPetById (#3222)","55f747a23ef89b5f2eb06f3a1c05d60a6d0cb3b1"
"5","General Systems","a6616e2e1","2026-03-10","schell244","Update key ring slots count to match client (#3231)","a6616e2e1073e4f45a2a384c3f1b7b0670e73ff9"
"3","Bounds & Exploits","20273354e","2026-03-10","schell244","Prevent exploits with quest sharing (#3232)","20273354ec5af6e6df4412b3fbef5e4623679737"
"4","AI & Movement","c368cb65b","2026-03-10","Stoabrogga","Use different main thread names for realmd and mangosd (#3233)","c368cb65b6f1aea4d4a61a3374c41a1518b3fcaa"
"4","AI & Movement","ef538bd86","2026-03-09","NickTyrer","Pool WPL Mountain Silversage (credit cmangos) (#3243)","ef538bd868e9614710a3304e8cd1d199a8ab466c"
"4","AI & Movement","a29bfbc34","2026-03-08","NickTyrer","Pool Silithus Mountain Silversage (credit cmangos) (#3237)","a29bfbc348ad94bf668ab2b9560ed2dd9c74f3c4"
"4","AI & Movement","2f1b10445","2026-02-21","0blu","fix(Cheat): Block sending mail while trading","2f1b104457d342cebf1a06f21cddf39eb7265906"
"4","AI & Movement","c731b7b55","2026-02-21","0blu","chore(reformat): `MailHandler.cpp`","c731b7b554588bb7b9b77117d6fad463b65f8518"
"5","General Systems","4aa72b460","2026-02-15","_BLU","fix(build): Fix non-pre-compiled-headers build","4aa72b460bf89e9cc6e9c1eb95f84c67fbebb20b"
"4","AI & Movement","bbc08de86","2026-02-14","Michael Serajnik","fix(IO/Network): Dangling context switch causing socket not to fully close (#3224)","bbc08de8666cd503d530958552fe4b54ab0d629e"
"2","Combat & Spells","33ead32a3","2026-02-08","schell244","Fix wand dmg incorrectly affected by Curse of Weakness (#3221)","33ead32a39894f00211fcc1bed3dca58118d74e6"
"5","Encounters & World","98a38d27c","2026-02-04","Wall","Remove transforms on script taxi calls (#3217)","98a38d27c7565078b1e9a6ecdeac0674fe668f97"
"4","AI & Movement","29fb21c57","2026-01-31","Stoabrogga","Fix unit underwater pathing (#3209)","29fb21c57c6c831bea4d3475afc16c5484c294d7"
"5","Core Architecture","82edaee41","2026-01-13","_BLU","Fix players using OpenGL getting kicked (#3202)","82edaee41485778920586fcb97e3e80e2ad493f0"
"2","Combat & Spells","e3047563d","2026-01-12","schell244","Add missing effect index checks in aura scripts (#3196)","e3047563dedb5b2cd972a0c4e881dfa5333468b6"
"4","AI & Movement","95497a6ac","2026-01-10","schell244","Clean up remaining ACE references (#3197)","95497a6acc9c773fdff1fb4b7a7eb89a18e55beb"
"5","Core Architecture","2816bde4e","2026-01-09","schell244","Improvements for extraction tools (vmap/mmap) (#3192)","2816bde4e7e1a2cf3c83d5f4a018c478d824133e"
"1","Crashes & Security","0be4616ef","2026-01-09","_BLU","Make base32 functions safer and fix some crashes. (#3195)","0be4616ef720684cadb0dbdc02ae4f1a0008d1b0"
"5","General Systems","4bd673658","2026-01-09","ratkosrb","Add 1.5.1 to list of supported builds.","4bd673658769e16ba96f3b350d9874ead7ed9853"
"5","General Systems","dd61b5b66","2026-01-09","ratkosrb","Fix Frenzied Pterrodax stuck inside rock.","dd61b5b66eeec3e7464284a03728ab5cc7ec8b33"
"2","Combat & Spells","2254f8579","2026-01-09","ratkosrb","Add spell script for Combustion.","2254f8579efd4a5dd469188573f9d9812f39d740"
"4","AI & Movement","8d5055238","2026-01-09","ratkosrb","Fix creatures getting an attack in before Sap applies.","8d5055238c691df2a7d11b91d50d1b63e82f9fa2"
"2","Combat & Spells","f669c5038","2026-01-05","schell244","Convert more spells to aura scripts. (#3193)","f669c5038a8fcca7ad4a737ef9caf5eb0f144f26"
"5","General Systems","2148fbf39","2026-01-04","ratkosrb","Fix degrees shown in error message.","2148fbf39ece18d2c8a7bcaab23fd1809b8eb544"
"2","Combat & Spells","46337ee28","2026-01-04","ratkosrb","Add spell cones table.","46337ee2869dffc6eef6dfd2d6fd60fe4445f836"
"2","Combat & Spells","738d75561","2026-01-02","ratkosrb","Add command to stop party bots from casting spells.","738d7556174a5c3069d886aef6031f2f695758d7"
"2","Combat & Spells","53b108605","2026-01-01","ratkosrb","Add missing area requirements to spells.","53b1086053fb24c94e367259b3f78aa68608b6eb"
"5","General Systems","79c1e87b3","2026-01-01","ratkosrb","Fix new startup errors.","79c1e87b3ab7264c0b064d01d65abf58adaa3f77"
"2","Combat & Spells","3e53ee4db","2026-01-01","ratkosrb","Shooting with Wand should trigger GCD.","3e53ee4dbac928b27002e188bb2803e5e5b65e4e"
"4","AI & Movement","e81280857","2025-12-31","Daribon","Correct Ironforge Mountain spawns. (#3156)","e81280857a48fee6abe9fa9a591e8e28f2ae9d9b"
"5","Encounters & World","40b735059","2025-12-31","ratkosrb","Disable AV Mines script outside of AV.","40b735059e3e9393a5faa7d75928ff791f923142"
"5","General Systems","d37c40601","2025-12-31","ratkosrb","Update some variable and function names to match naming style.","d37c40601d981163ec0bc9d21592bd059283c618"
"2","Combat & Spells","725423b9e","2025-12-31","schell244","Convert Nefarian class call logic to spell scripts. (#3180)","725423b9e3869de945a15ca0b0cad7fbd1f2d7f3"
"2","Combat & Spells","6633dbb9d","2025-12-29","ratkosrb","Rename SendPlaySpellVisual for clarity.","6633dbb9dff7a9bd73a8bac337df813ff38f1f49"
"5","Encounters & World","f9686f443","2025-12-29","schell244","Fix iterator invalidation in loot notification functions (#3181)","f9686f44378b0203e10077b34ebe327b94d957ec"
"5","Core Architecture","e52575e76","2025-12-27","ratkosrb","Fix Guard Slip'kik not buffing players when frozen.","e52575e7697d2b38fa8dfd203628c499ffd90a59"
"4","AI & Movement","aef3aa4e8","2025-12-27","ratkosrb","Yetis should flee at low health before 1.3.","aef3aa4e8b2ab9a1355c3e41ce3846e2dac5cc5d"
"5","Encounters & World","e8839d684","2025-12-27","schell244","Remove unused boss scripts. (#3174)","e8839d684e5290cb20168fc81a947b79895ff6fe"
"5","Encounters & World","c6ee13375","2025-12-27","ratkosrb","Move Magmadar script to database.","c6ee1337577cc8af37d98b4897bd0d3808f43ac5"
"5","General Systems","fc8c63108","2025-12-26","Wall","Fix Void Bolt used by Kazzak.","fc8c63108328a07fa51cf19821cf9d8021f0b834"
"5","General Systems","829f0e31f","2025-12-23","ratkosrb","Fix build with new ACE versions.","829f0e31f77d805a932e8223fc054064e3c8510e"
"5","Core Architecture","dafce863f","2025-12-23","ratkosrb","Only Orgrimmar, Ironforge and Gadgetzan had auctioneers before 1.9.","dafce863f8e9c54bf33d83fdb33fc1fc0c37c560"
"5","General Systems","b9be669ee","2025-12-22","schell244","Fix problems spotted by code analysis. (#3171)","b9be669ee5cbc2b147a5c380c9a68fedd135e77c"
"5","General Systems","b1a9f5a71","2025-12-23","ratkosrb","Corrections to Hillsbrad Fields spawns.","b1a9f5a716a966c24ecada7d5df9a14ec3e1716c"
"4","AI & Movement","526dbe45e","2025-12-22","schell244","Fix Sapphiron bones not being visible when entering his lair (#3167)","526dbe45e7a465a92721108d4476af97fbf835a5"
"2","Combat & Spells","2ab471ee3","2025-12-19","ratkosrb","Creature aoe should put you in combat for 5 seconds.","2ab471ee33d7a03ab9120973727ceeb0a3fefe38"
"5","General Systems","74eed45d0","2025-12-19","ratkosrb","Fix merge error.","74eed45d0e151d645ae26f7ce2ee7aca89066fd9"
"2","Combat & Spells","d725babd1","2025-12-19","ratkosrb","Move some CheckCast cases spell scripts.","d725babd132349d6a005cec5d94c034cbf95d142"
"2","Combat & Spells","cef010edf","2025-12-18","schell244","Move Cannibalize and Wolfshead Helm Energy to spell scripts (#3164)","cef010edf06e63638c7cced3a43d7a59255751fa"
"2","Combat & Spells","cc5080ef6","2025-12-18","ratkosrb","Move precast and triggered spells to scripts.","cc5080ef671774ee72ece1577de722a4c69b59a9"
"5","General Systems","155d121f4","2025-12-18","Michael Serajnik","Fix gender selection for bots. (#3162)","155d121f42c38a9aa4368bcca45df4f0e3afc44a"
"4","AI & Movement","1ef034b35","2025-12-18","ratkosrb","Remove redundant part of blink through door check.","1ef034b3564f4c3c259cd48ea2fb6ea22741d8da"
"5","General Systems","06cd870aa","2025-12-18","ratkosrb","Small improvements to previous commits.","06cd870aa692782a0e3bf4a8a4068ccad1da86e1"
"2","Combat & Spells","654eb1f8e","2025-12-17","ratkosrb","Do not treat positive spell hit as attack.","654eb1f8ea3bcbb6d9e552f032d0a6c8852f1c19"
"5","General Systems","835b41754","2025-12-17","ratkosrb","Remove nullptr check from distance functions.","835b4175450348038b7f0cf9156667a08494ad4f"
"2","Combat & Spells","963ef7a15","2025-12-18","Spit","Negative damage bonus field should be signed (#3160)","963ef7a156b782071d54f07477ba2f14212e31fb"
"4","AI & Movement","7ae72b32e","2025-12-17","ratkosrb","Prevent blinking through closed doors.","7ae72b32eedce1884fb64db28a88ccdccf56e8b2"
"2","Combat & Spells","377121d8b","2025-12-14","codestothestars","Allow interrupting channeling creatures on damage (#1817)","377121d8b3c0e2c8b1cae681b359818c2c6eead0"
"5","General Systems","81d9bceb5","2025-12-14","ratkosrb","Fixes for Razorgore fight.","81d9bceb52aa00b50e5ecb47ee64bfc42ba4e65b"
"5","Encounters & World","c9bc927b6","2025-12-07","ratkosrb","Add missing quest items to gameobjects.","c9bc927b69348bf9e42613c3416c38d4343bc3a0"
"5","General Systems","b0658631e","2025-12-05","ratkosrb","Corrections to Strahnbrad spawns.","b0658631eb8bba2335d4052ae0a18bbd7cd76bb2"
"4","AI & Movement","022926884","2025-12-05","ratkosrb","Add missing spawn points for Jailor Borhuin.","0229268846bc1e752b9a7468172bd7d0c290199f"
"5","General Systems","f14d11026","2025-12-04","ratkosrb","Correct respawn time of many mobs.","f14d110264719ac8d9fe76f5d2ba367afe3a4cc0"
"5","Core Architecture","2d346a73b","2025-11-29","ratkosrb","Fix typo in map name.","2d346a73b4b412fe8111b3bffc68eb5735cbc56e"
"5","General Systems","c760ea15c","2025-11-29","ratkosrb","Fix factions of some mobs in early patches.","c760ea15c8f37a0cbe0df5c0f748885873cc8193"
"1","Crashes & Security","995ec6eaa","2025-11-26","ratkosrb","Fix crash when trading stackable items to bots.","995ec6eaa305368edd82c4c06083844254ae7965"
